2.33,2.61,2.36,20,0.097091591, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.82,5.99,5.41,20,0.096758729, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.44,3.46,3.13,20,0.096460541, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.56,9.61,8.69,20,0.096223271, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.47,0.69,0.62,20,0.096192972, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.7,0.9,0.81,20,0.096098507, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.77,1.05,0.95,20,0.096052726, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.49,2.87,3.14,20,0.095649232, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.8,8.31,7.52,20,0.095493722, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.36,3.16,2.86,20,0.095274953, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.71,4.54,4.98,20,0.095150905, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.03,1.49,1.35,20,0.094952804, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.98,1.17,1.28,20,0.094208824, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.16,3.09,2.8,20,0.09415685, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.16,1.93,2.11,20,0.092814157, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.11,8.42,7.64,20,0.092603436, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.51,5.68,5.15,20,0.092377613, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.6,0.78,0.7,20,0.092087634, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
